Date,User,Tweet
2023-04-15 09:06:52+00:00,JaphethArsenal,@olex_scherba @mfa_russia @RusEmbNo @NorwayMFA Ukraine should just disapear from world map.  They're nothing but a breeding ground for future Hitlers
2023-04-15 09:06:31+00:00,IntelInvest,@TitterDaily Two Russian propaganda workers what will they talk about? The rotten West and the need for give russia ukraine propably.
2023-04-15 09:06:22+00:00,aus_forukraine,"@KyivIndependent What a disgraceful fool. Majority of people in Brasil do not support his corrupt (he has been imprisoned before on charges of corruption) and communist-siding views on russia’s torrarism, and it’s illegal, cowardly invasion of Ukraine. If russia wanted peace they would withdraw."
2023-04-15 09:06:14+00:00,bindu_bharti,"@ZelenskyyUa We are with you always, Ukraine keep your morale high and defeat Evil Russia"
2023-04-15 09:05:55+00:00,Chronology22,"""Ukrainian patriots"" on the front and in the rear

#Ukraine #Ukrainewar #UkraineRussiaWar #UkrainianArmy #RussianArmy #WWIII #Russia #Putin #Zelensky #Kyiv https://t.co/WifQn4Maa3"
2023-04-15 09:05:27+00:00,zahin_ahamed,"🌀 The Washington Post-Russian GRU special forces lost 90-95% of fighters in Ukraine, it will take 10 years to recover.

#TheWashingtonPost #Russia #GRU #Ukraine #Commander https://t.co/i5UN4BVLJk"
2023-04-15 09:05:26+00:00,Typical_Tupolev,"well lula needs to fuck off and realise that russia started this war, and if they want peace they should get the fuck out of ukraine. its on russia to end the war and sue for peace, not ukraine."
2023-04-15 09:05:25+00:00,bucktron2021,"@DontGhosts @stevesurrey1 If the deal was terrible Putin could have put out a press release explaining why it was terrible. If the deal was terrible Ukraine wouldn't have wanted to sign it.

Ukraine decided the deal was fine. Russia's economic coercion violated Ukraine's autonomy.
https://t.co/yED0DJMIWR https://t.co/QyLH8lu1OQ"
2023-04-15 09:05:23+00:00,Sytheruk,"@BastionBucks Then if that happened, Russia would then eventually try and take Ukraine then Moldova effectively making Russia border Romania, Hungary and Slovakia as well as Poland, Lithuania , Latvia and Estonia."
2023-04-15 09:05:18+00:00,News_Flash71,"#Ukraine #Russia #war #news #newsflash71
ইউক্রেনে রাশিয়ার মিসাইল হামলা, শিশুসহ নিহত ৮ https://t.co/fjTYmAVchs"
2023-04-15 09:05:09+00:00,FridaGhitis,"Yevgeniy Prigozhin, the leader of Russia’s Wagner mercenary group, suggested in an online post that Moscow declare it had met the goals of its “special military operation” and put an end to the war in Ukraine. https://t.co/R3LRfwQdGY"
2023-04-15 09:05:09+00:00,c0mmand0_2022,"#🇺🇦Ukraine #Russia:
#Bakhmut: Vụ nổ được cho là tại 1 cây cầu ở phía Bắc Bakhmut, nơi quân Nga kiểm soát. Cây cầu đã bị quân Uka cho nổ tung để ngăn chiến xa Nga băng qua đường sắt tiến vào phố Vulytsya Lyevanyevsʹkoho."
2023-04-15 09:05:07+00:00,KabwePRQ,@mvonschantz Potentially well suited to blowing up outdated Russia armour in Ukraine perhaps?
2023-04-15 09:05:01+00:00,david_n919,"Balloons spotted over Kyiv &amp; 6,000 children kidnapped by Russia | Ukraine: The Latest | Podcast
 #Canada #Germany #bryansk #Ukraine #Bakhmut
 https://t.co/UOzKkueR3Z"
2023-04-15 09:04:57+00:00,coopsimms,"These countries have Military Special Operations Forces (SOF) with “boots on the ground” in Ukraine directly fighting Russia:

🇬🇧Great Britain = 50
🇱🇻Latvia = 17
🇫🇷France = 15
🇺🇸USA = 14
🇳🇱Netherlands = 1

Tell me that #WWIII hasn’t started… https://t.co/PIJBPKD0hl"
2023-04-15 09:04:49+00:00,yusr35144430,"Live Footage!! Ukraine Drone Attack, Destroys Russian Tank in Kherson, Today
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/vd0RNtIXs2"
2023-04-15 09:04:26+00:00,LewisW2006,@NafoAwYeah @russembkenya What about Ukraine shelling of its own citizens in the ethnic Russian East of Ukraine? 14000 were shelled and killed over 8 years after the US sponsored coup. Yet the media is silent on this fact. Maybe because that makes Russia a liberator.
2023-04-15 09:04:16+00:00,Wetlettuce70,"@Spriter99880 All of Ukraine and Crimea will be liberated.

Only full military withdrawal of all Russian forces will suffice.

United States/NATO will help Ukraine achieve the military/political defeat of Russia.

Then Ukraine can join NATO."
2023-04-15 09:03:48+00:00,RobertOkTu3,"@RayJPolitics1 So, it is time to say NO NATO, West hegemony. If Russia has a lot weapons, the people all over the world are ready to come DENAZIFY and Bury USA hegemony and devil philosophy in Ukraine, Asia, Africa, America once and for all.(3)"
2023-04-15 09:03:47+00:00,Jeremia38042373,"@olegGD @OverTymeMusic @GhostWhoBlogs @CNN Russia didn't used to be part of Ukraine.  

There aren't still people alive living in houses in their towns that's used to be Ukraine.  

It's their own neighbors. Yet taught to despise each other.  

Is a civil war."
2023-04-15 09:03:46+00:00,BritFriendsUkr,"UK Defence Ministry: Russia intensifies assault on Bakhmut as Wagner, regular army improve cooperation

https://t.co/bWhZjUoITp"
2023-04-15 09:03:43+00:00,MAGComPartisan,Odessa is Russia. So is the rest of “Ukraine.” https://t.co/ixOO1sn6Pg
2023-04-15 09:03:42+00:00,cochranereturns,"@bobruocco @hmanpae @Spriter99880 Defending ""Russian integrity"". When did Ukraine invade Russia?"
2023-04-15 09:03:41+00:00,TreasChest,"""A family quarrel"", that's how Brazilian President Lula da Silva called Russia's aggression against Ukraine during his visit to China. He called on other countries to ""stop fueling the war"" and encourage the parties to negotiate.

It is better to be orphaned than with such a… https://t.co/IFw2ze9Dwk"
2023-04-15 09:03:40+00:00,SuDixit13,"Who is the clear winner in Russia Ukraine war? US oil companies! Windfall profits! Exxon 's CEO got a fat cheque and 52% hike ! Then come the europrean oil companies Shell reported it's biggest profit last year ! 
https://t.co/WPIk2aZepU"
2023-04-15 09:03:40+00:00,der_ratten_lord,"@simonateba at least the Ukraine wasn’t losing after the first week like Russia expected, so as long as there‘s hope, we should support them. Russia is a direct threat to our western values"
2023-04-15 09:03:33+00:00,melaniejoly,"During my last visit, I told @FMParkJin that 🇨🇦 and🇰🇷 were friends, but that we wanted to become the best of friends. We have been working ever since to make this a reality. 

We discussed increased security cooperation, our Indo-Pacific strategies &amp; Russia’s invasion of Ukraine. https://t.co/K3wI890N9W"
2023-04-15 09:03:29+00:00,CdeBur_Europe,"@Biz_Ukraine_Mag Sure, but China was going to aid Russia with weapons etc. on the sly. Guess that's not off, right?
#China #Russia"
2023-04-15 09:03:15+00:00,suchdevkarishma,"यूक्रेन जंग के लिए रूस को हथियार नहीं देगा चीन.
चीनी विदेश मंत्री बोले- हम न्यूट्रल रहेंगे
#Russia #China #Ukraine"
2023-04-15 09:03:10+00:00,romsat21,@Spriter99880 What not accepting means? Join the Russia? Why did they start this stupid war in the first place then? If Ukraine joins NATO then Russia won't have other options than to demilitarize the whole East European block of NATO https://t.co/J46GZOIW1Z
2023-04-15 09:03:06+00:00,DTNNEWUpdates,Wagner boss Yevgeny Prigozhin urges Vladimir Putin to stop Ukraine war and tell world Russia has won https://t.co/QGydrjBKMb
2023-04-15 09:03:04+00:00,kardinal691,"#Russian propaganda begins to acknowledge that #Russia can not produce enough tanks and other military equipment it needs for the war. https://t.co/YerjRWE7j5

#ukraine #putinisamasskiller #putinisawarcriminal @kardinal691 https://t.co/09Zv97ucBm"
2023-04-15 09:03:02+00:00,TheresaAFallon,Italy has increasingly imported gas from Algeria and other African countries rather than Russia. Russia’s invasion of Ukraine has perhaps changed Europe’s energy market for good. https://t.co/GbnqXiWRDI
2023-04-15 09:03:00+00:00,Sytheruk,"@BastionBucks Then that would put Russia on even more border with Estonia, Latvia and Lithuania and Poland. It would also more surround Ukraine if Russia had full control of Belarus and became Russia. And if Russia still had crimea when all this happened, Ukraine would be more surrounded."
2023-04-15 09:02:56+00:00,BTindemark,"@ivNKXNin55GTCdF @Trollstoy88 Are these questions hard for you give answer to?
Do you think Russia should withdraw from Ukraine, and return stolen territories?
Or should the Russian Federation keep what they conquered in Donbass and Crimea?"
2023-04-15 09:02:52+00:00,KHonkonen,Wagner’s #Prigozhin proposes Russia ends war in Ukraine #Ukraine #UkraineRussiaWar #Wagner https://t.co/po0FJOp6L9
2023-04-15 09:02:48+00:00,AboutUkrainewar,"China does not intend to sell weapons to Russia, Foreign Minister Qin Gang said at a Friday news conference with his German counterpart. 
#StopRussia"
2023-04-15 09:02:42+00:00,JeremyRudi,"@JonGMechE @elonmusk @CollinRugg Last I checked, the country of Ukraine is not part of any sovereign US territory. I don't support what Russia did but I've spent almost my entire adult life in and out of combat zones as a soldier and a contractor. The US needs to stay the fuck out of this war. Period."
2023-04-15 09:02:36+00:00,yusr35144430,"[ Battle of Mariupol ] New Information on fighting locations; Sartana captured by DPR / Rus forces
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/oz99z2QbaF"
2023-04-15 09:02:28+00:00,1badolepuddycat,"https://t.co/3ZRDHnNw0C

Timcast IRL - Ukraine Whistleblower ARRESTED, Media CAUGHT LYING About Russia w/Tim, Ian, Luke, Bill Ottman (Minds), &amp; Winston Marshall of Mumford &amp; Sons (Thoroughly entertaining, cerebral, a must watch!) https://t.co/t95nGzJnRN"
2023-04-15 09:02:24+00:00,t0m_richardson,"@AsaHutchinson @mikepompeo I disagree with Pompeo on a lot, but he seems to be taking the right stances against China and Russia, saying US should support Ukraine and recognize Taiwan as a independent country."
2023-04-15 09:02:17+00:00,az0zone,@mtracey So you have no problem with Russian attacks in Ukraine but concerning yourself with alleged Ukrainian attacks inside Russia. You have heard of Russian partisans that support Ukraine?
2023-04-15 09:02:15+00:00,n_newstuk,"Wagner Boss Evgeny Prigozhin Urges Vladimir Putin to Stop Ukraine War and Tell World Russia Wins
https://t.co/JMDruK5cRk"
2023-04-15 09:02:06+00:00,pennydevo,@nancybknits @AWeissmann_ @JohnJHarwood Trump did not harm the country democrats did by hounding him since day one with lies &amp; propaganda.They r still at it. All for power. Now we r faced with inflation crime shortages our alies turning on us. War in Ukraine china Russia and open borders. Biden’s presidency
2023-04-15 09:02:03+00:00,i12979404,"Russia’s ever changing plans for Ukraine is almost cartoonish at this point, here how strategic objectives has changed over time as the Russians lost momentum #Ukraine https://t.co/7LDEWYMeMv"
2023-04-15 09:01:57+00:00,humanrobotcoll2,"""No Russia-Ukraine peace talks expected this year, U.S. leak shows"" by John Hudson (World) (https://t.co/9qkg1pyNuu) https://t.co/vIx678RjJw"
2023-04-15 09:01:46+00:00,cinoandco,"@killedbydeath9 @KadimovEmil @Spriter99880 They can support Ukraine individually. There's no need to side up with a country arguably worse than Russia (US) when it comes to invading, raping and looting other countries."
2023-04-15 09:01:30+00:00,StephanBraun81,"Ukraine taunts Russia on anniversary of Moskva sinking, calling it a 'sc... https://t.co/97Rbe3LFPw via @YouTube"
2023-04-15 09:01:23+00:00,GondorMiklos,"(Marc 15, 2022) Who is buying wheat from Russia and Ukraine? - Ukraine's economy is more than wheat and commodities https://t.co/tZ0BJPgPpc"
2023-04-15 09:00:50+00:00,VGoikhman,"Jack Teixeira, the guy who leaked the documents, revealed something that a lot of people knew - the USA is actually involved in Russia-Ukraine war. Donating massive money and weapon is enough to be a participant."
2023-04-15 09:00:28+00:00,ADFmagazine,"Pro-Russian #disinformation in Africa gaining an audience, promoting Russia’s interests with distorted version of #Putin's war on Ukraine - https://t.co/zhdUpp77zI https://t.co/L1S2oVvFUm"
2023-04-15 09:00:27+00:00,wilson_chung,"@SenatorWong Senator, between Jeffrey Sachs and you, I trust professor Sachs more. Here is full anecdote of the conflict events between EU, Ukraine, US and Russia. What Australia not lacking are the spineless lawmakers and government officials, unfortunately. 

https://t.co/LiP7ArfwLT"
2023-04-15 09:00:18+00:00,Circonscripti18,"⚡ #USA 🇺🇸 #Ukraine 🇺🇦☠️ Fin violente du Safari pour le mercenaire #OTAN américain Chris Campbell, vétéran de la 82e division aéroportée de l'armée #US 🇺🇸, éliminé par les Soldats de #WagnerPMC 🇷🇺 à #Bakhmut.
#Russia 🇷🇺 #Donbass 🇷🇺 #Crimea 🇷🇺 #Artemovsk #Ugledar #Zaporizhzhia https://t.co/5kdtkULNfk"
2023-04-15 09:00:10+00:00,yusr35144430,".🔴 Ukraine War: Combat Footage of Street Battles 2 Fighters are  injured at the end.
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/3i01sZA3gI"
2023-04-15 09:00:01+00:00,5nakePliskin,"@gorbor_borgor @squatsons @Hack_G1 OK, you will believe anything including that despite Russia having 10-1 advantage in artillery, Ukraine managed to lose only 17K soldiers in a year.

Wonder why the AFU needs all that mobilisation then....

Also, like I give a fk what some milblogger that hasnt served has to say"
2023-04-15 09:00:01+00:00,ElmasDean,"רוסיה: ייצור טילי קורנט ואטאקה 🇷🇺🇺🇦
#Russia #Ukraine #UkraineRussianWar https://t.co/IZNZYnM6O4"
2023-04-15 08:59:49+00:00,SANJEEV20766524,@singhrathna1 @Pankaj121love Yes situation is vigil same Ukraine Russia war issuev
2023-04-15 08:59:48+00:00,regibonn,"Read ""Wagner Boss Claims Russia’s Mission Accomplished in Ukraine"" on SmartNews: https://t.co/kKRIVDawl9 #SmartNews"
2023-04-15 08:59:46+00:00,geopolitiki,"Russia announced twice as many Bayraktar TB2 shoot-downs as the numbers available to Ukraine 
-----------------
#BAYRAKTARTB2 #GEOPOLITIKI #MILITARY #NEWS #RUSSIA #UKRAINE
-------------
Continue reading:

https://t.co/iSRwNaiyXt"
2023-04-15 08:59:37+00:00,diyevrepair,@RyanAFournier Russia has not declared war on Ukraine. Let that sink in.
2023-04-15 08:59:29+00:00,antichraldo,@scotsfella @rammstein_fella I have some russian friends with very strong anti Russia/Putin and pro Ukraine sentiment. Dosent mean it applies to all of the Russians . Despite the state controlled media etc. Hungary is still relatively free country where majority get to choose/vote.
2023-04-15 08:59:29+00:00,ScionAi,"The latest deaths of RUSSIAN people in latest Russia-Ukraine War,there solutions to slow down any aggressions it's the same thing we should do to china problems"
2023-04-15 08:59:29+00:00,Mahesh_wadhavne,"#MaheshWadhavne
#Mahesh_Wadhavne
#Ukraine 
The Shot .. Helmet &amp; Sniper !
#Russia #RussiaUkraineWar 
#UkraineRussiaWar #Zelenskyy 
#RussiaUkraineCrisis #Putin 
https://t.co/NTdnYM5tx6"
2023-04-15 08:59:16+00:00,searchingthru,"""Ukrainian Foreign Minister Dmytro Kuleba went even further [than Zylensky], declaring that 'Russia has to withdraw from every square meter of Ukrainian territory' and 'the aggressor must pay for all damages caused to Ukraine.'"""
2023-04-15 08:59:16+00:00,searchingthru,"""Americans took enormous risks in dealing with the Soviet Union over Cuba. They shouldn’t do the same in confronting Russia over Ukraine."""
2023-04-15 08:59:12+00:00,Pattypaints3,"@charliekirk11 Absolutely true. This country has lost it’s way. Lost it’s sense of right and wrong. Hate that it took a leaker to expose that we were being lied to about the war in Ukraine, but we were being lied to! Which is a BIG PROBLEM too. We are in a hot war with nuclear armed Russia? Wow"
2023-04-15 08:59:11+00:00,searchingthru,"""A Russia unable to overwhelm its smaller and weaker neighbor isn’t going to conquer the continent, which enjoys a ten-to-one economic and three-to-one population advantage.""

But Russia is only unable to overwhelm Ukraine because of foreign military aid."
2023-04-15 08:58:59+00:00,Tristan19803,"@JayinKyiv @Quicktake @BloombergNRG @carolynnlook Germany does not need Russian fossils anymore, therefore this has nothing to do with Ukraine.  Btw Germany does export electricity to France (they have around 50 nuclear plants and guess where the the uranium comes from….right, Russia…..)"
2023-04-15 08:58:56+00:00,renjib428,"HOW SOVIET UNION PREVENTED US-UK PLAN TO SEIZE INDIA IN 1971 INDO-PAK WAR https://t.co/BB73Iq91OS via @YouTube 
@mahasharampedi @KremlinRussia_E 🙏🙏🙏

#Russia #RussianArmy #Ukraine #RussiaUkraineWar"
2023-04-15 08:58:52+00:00,sandycedar123,@Noahpinion @CathyYoung63 I call bs on that. How can you support Ukraine while Zalensky is buying oil from Russia? With our money!
2023-04-15 08:58:43+00:00,NelsonSplendid1,"@sauli_kamohelo @Spriter99880 If Putin intensify bombardment on Ukraine he will win but this tactics They are using is just killing their soldier  for nothing and believe me , Russia people don't like the tactics , give it hot to Ukraine and they will surrender within a month"
2023-04-15 08:58:19+00:00,1puttdutt,"@POTUS While you’re overseas, will you visit our troops fighting in the Ukraine/Russia war that aren’t supposed to be there?"
2023-04-15 08:58:16+00:00,VinaigretteGirl,"@mfa_russia @RusEmbNo @NorwayMFA Attack peaceful, independent neighbouring nations, steal their kids, rape &amp; murder infants and old ladies, sexually abuse *your own young conscripts*, infiltrate &amp; spy on your neighbours: you get consequences. That’s not “russophobia”. Get out of Ukraine &amp; clean your own house."
2023-04-15 08:57:59+00:00,CeruseArtist,"@mfa_russia @EmbRusCuba @embaixadarussa @EmbajadaRusaVen @EmbRusiaEnArgEs @EmbRusNicaragua @EmbRusChile @EmbRusUruguay @EmbRusPar @RusiaColombia @RusEmbPeru Being the bullish diplomat while you rape pillage and commit genocide against Ukraine while having 200,000 of your own dead. That's some front you've got."
2023-04-15 08:57:58+00:00,yusr35144430,"Finally: US Deadliest ATACMS Missile Is Already In Ukraine!
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/LbbiWp7oRS"
2023-04-15 08:57:52+00:00,Avata13,@Dan_Krivov @TO_Raccoon416 @gonchar4 @apmassaro3 This is stupid Russian propaganda. Hitler also was saying that the problem was with Poland and attacked them. Nothing can justify the war which Russia started against Ukraine. And you are betrayer of your ukrainian family and blame victim not agressor
2023-04-15 08:57:43+00:00,iamzaki,"Leaked Pentagon document shows how Ukraine war is bleeding into Middle East https://t.co/06QH1eduYF by @kenklippenstein, @mazmhussain @theintercept #Ukraine No need to invate Iran. Palestnians are already suffering. Focus on kicking Russia out of Ukraine. https://t.co/bVvpD22CrY"
2023-04-15 08:57:40+00:00,Diana24543285,"@MihajloDoknic @Gerashchenko_en @FRANCE24 Russians are invaders and occupiers in Ukraine,  have a cult for Stalin, a mass murderer and WWII starter with Hitler.  Putler criminalized, in Russia, any mentions about Stalin being Hitler's ally, BUT CANNOT ERASE 1939-1941. Tell me more about banderastan"
2023-04-15 08:57:34+00:00,InUkraineDaily,"Russia attacked Bilopillia with Grad MLRS, injuring a man, damaging an enterprise building. Over 50 mortar and artillery shells hit Bilopillia, Velyka Pysarivka, Znob-Novhorodske, Yunakivka, Novoslobidske communities, Sumy Regional Military Administration reports."
2023-04-15 08:57:29+00:00,Worship_Banned,"@RayJPolitics1 Dude. All the leaks said was Ukraine needs more money.
1. Weapons are gone.
2. Ukraine us dying, but Russia is too.
3. Our Veterans are dying there.
Get it? ""We can't stop their money now.  They can win.""

Have you seen all the dead American folks today?
It's about Cake."
2023-04-15 08:57:28+00:00,pangsb,"@STForeignDesk The West wants China to tell Russia to stop the war, and on the other hand, the West keeps supplying arms to Ukraine."
2023-04-15 08:57:24+00:00,free_latest4,US forces in Ukraine spark questions over what happens if Russia accidentally kills an American soldier https://t.co/TzEJ1AHpEi
2023-04-15 08:57:21+00:00,DeepState187,@cynthiamckinney It shouldn't be a surprise that Ukraine would buy cheap oil (no matter who supplied it). The real scandal is the US started the coup/civil war/war with Russia. Obama/Biden set it up to control the EU (to limit China/Russia influence there). We have US war criminals to punish.
2023-04-15 08:57:16+00:00,AliciaPergolini,"Tucker Carlson: ""The slides show that this is not Ukraine's war. It's our war. The United States is a direct combatant in a war against Russia. As we speak, American soldiers are fighting Russian soldiers...""

@dailyrealtimenews 

Full Video 👇🏻 
https://t.co/Z9Zkj7G3FD"
2023-04-15 08:57:15+00:00,RelCazlick,"@Dee45USA Ukraine did, &amp; what do ya know, Russia invaded Ukraine.
There was NO formal agreement in place between Russia &amp; NATO in regards to future memberships.I can't see why Russia has got their knickers in a knot - they break ""formal"" agreements often.
7/"
2023-04-15 08:57:07+00:00,maya_rousen,@johnredwood I would look to your own party to see what damage they caused at home.  Russia-Ukraine might have something to do with oil prices going up. Just a thought.
2023-04-15 08:57:05+00:00,RHarneis,"@MyLordBebo ""Human rights are reduced in China....""
In Germany you can be sent to prison for three years for showing support for Russia's position in Ukraine."
2023-04-15 08:57:01+00:00,CryptoAGU,@giorgio_roversi @RayJPolitics1 @SurinMahan It is tricky question. Ukraine dont ask for soldiers it only asks for support in weapons or other supplies. USA can destroy russia only by supporting Ukraine and none American soldiers would die. Simple
2023-04-15 08:56:46+00:00,T0MAS1957,@BillKristol The most important news regarding the leaks is that 97 NATO troops are on the ground in Ukraine including 14 Americans. Was the document that reported this also altered by Russia?
2023-04-15 08:56:44+00:00,DVW03295573,@SpeakerMcCarthy We know Donald Trump didn't give the orders for the Americans to go to Russia because that's his buddy over in Russia he's for Russia not Ukraine scumbag come to mind that he's happy that they're at war
2023-04-15 08:56:25+00:00,IkeOjukwu1,"@Spriter99880 For the interest of global peace, USA should hands off and get out of Ukraine.

Russia is not Libya"
2023-04-15 08:56:22+00:00,UaBabel,"The All-Ukrainian Center for Prosthetics, Reconstructive Surgery, Rehabilitation and Psychological Support for people who suffered as a result of Russiaʼs military operations (""Superhumans Center"") became operational in #Lviv region.

https://t.co/HyvAVun1Kq"
2023-04-15 08:56:00+00:00,GranAnd03572700,"@the_comms_guy @Trollstoy88 He is not talking about russian soldiers attacking Ukraine. He talks about civilians, with russian roots, living in eastern Ukraine ( the four regions that Russia claims now belongs to Russia). Thats why this war started, since 2014 they have worked with RA and against Ukraine."
2023-04-15 08:55:57+00:00,Random55219869,"@charliekirk11 1 and 3 are undeniable.

2, clearly but mostly because of 1. Traitors have no place in the military but a person isn't a traitor until they commit treason.

4 -The opposite is true. Ukraine is still free and Russia is the second best army in Ukraine. Nato is stronger than ever"
2023-04-15 08:55:51+00:00,AlexoV2,@__nikskip__ @kwendelhirsch @nytimes Yes and I also hate to believe that Trump is more realistic than others and that Trump would have done more to find a solution with Russia. Like this he wins again. Election campaign will change the whole support for Ukraine. The war will end either way this year
2023-04-15 08:55:50+00:00,radfax,"Sack government and charge with treason and corruption 
A year on since Vladimir Putin invasion of Ukraine we can reveal that the Conservative Party is still receiving large donations from individuals and companies with links to Russia
https://t.co/ZUaaqNJloo via @goodlawproject"
2023-04-15 08:55:43+00:00,YumRatMuffins,"@Smithersfor @imetatronink @MyLordBebo @Lukyluke311 You assume Russia wants to move.

Goal has always been to have more living soldiers in the end than Ukraine. Hence the pincers.
With a 7 to 1 kill rate its not good news for Ukr.

US takes land in war.
Ru kills its opponent. 
Land isnt going anywhere.

Called: War of Attrition"
2023-04-15 08:55:42+00:00,crispSV,"#USAF C-17A Globemaster III heavy lifter  reg 07-7180, leaves #Latvia. #Russia #Ukraine #OSINT https://t.co/s9Gha9CcUU"
2023-04-15 08:55:35+00:00,yusr35144430,"Russia Ukraine War Live: Another Donbas City Destroyed, Zelenskyy says “Situation Remains Difficult”
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/nYohR50F02"
2023-04-15 08:55:34+00:00,RealWheel1,"@mfa_russia @RusEmbUSA @RussianEmbassy @mission_russian @RussiaUN @RusMission_EU @RF_OSCE @RusBotschaft @RusEmbAU @RussianEmbassyC @AmbRusFrance 1/2 If nationalists close to Nazi ideology emerged in Ukraine in 1941, it was in reaction against the Soviet terrorism of land collectivization imposed by Stalin. Ten years after the Ukrainian holodomor, Ukrainians harbored deadly hatred against the ""homo sovieticus""."
2023-04-15 08:55:34+00:00,RelCazlick,"@Dee45USA ...he scurried off to Russia.

""NATO &amp; Ukraine reneged on every promise to Russia."" - that too is factually INCORRECT. If anyone has reneged, it's Russia. Russia agreed to the safety &amp; sovereignty of Ukraine if Ukraine handed over their nukes to Russia. 
6/"
2023-04-15 08:55:22+00:00,al_lagrande,"5)Le plan étasunien d’entraîner la Russie dans une guerre en Ukraine est décrit et expliqué
dans le rapport 2019 de la Rand Corporation, “ Overextending and Unbalancing Russia ”5"
2023-04-15 08:55:15+00:00,Telegraph,"🔴 NEW: Russia shelled a block of flats in the eastern Ukrainian city of Sloviansk, killing nine people, including a two-year-old boy

Follow all the latest updates on our Ukraine liveblog here 👉 https://t.co/NHYnwNLTpV https://t.co/aRsPfVhgyY"
2023-04-15 08:54:50+00:00,LoshadSpaceport,"@PerspektifKe3 @uamemesforces What matters more is that russia should stop the invasion and get out of Ukraine. ""Both sides"" are not relevant.

Do you still support the russian invasion or not?"
2023-04-15 08:54:47+00:00,tpham26863223,Russia rains down S-300 missiles in Ukraine's East; 9 killed in Slovians... https://t.co/4wfyiznSdJ via @YouTube
2023-04-15 08:54:35+00:00,HerazPhil,"@Miga_Lux @MythicHonorific @Spriter99880 Ah you’re stuck on old times friend.. destroying the whole country and decapitating the government was the old main goal. The main goal now is to just liberate the DPR and LPR borders. 

saying Russia is intentionally not completely taking Ukraine is hilarious"
2023-04-15 08:54:23+00:00,iluvbkk,"@Venturequest @MattWallace888 2/Coms for millions of dollars. He’s had similar deals with Ukraine, Russia, Kazakhstan and Ireland. He has loads of shell companies where he launders the money. The man is a regular Irish mafioso who is as mean as the day is long. Do some research."
2023-04-15 08:54:18+00:00,armaan1333,"@foxkids8 @awshiv @visegrad24 Ukraine is a weak military, it cannot directly oppose a stronger military which is  on their border, if they do so, they will face consequences. I know you have the sentiment of our country our land our interests, but you can do that when you match your military might to Russia."
2023-04-15 08:54:14+00:00,Kevinlok11,"@robert_spalding #US is supplying weapons and should be sanctioned!
We know America just don't want the war stop, to sacrifice #Ukraine,  to contain #Russia, to weaken #EU, To sell weapons and benefit #MIC. 
Keep going to be the hypocrite."
2023-04-15 08:54:07+00:00,HHungduc,@Gakoknight @JWCtheone @Spriter99880 you talk about that hypothesis it may well be true.  When Russia is in danger (according to Russian nuclear doctrine) they will destroy Ukraine instantly with the push of a button.  Russia still accepts NATO's participation in the war to save Ukraine.  what happens next…
2023-04-15 08:54:05+00:00,INNChannelNews,"#China says no weapons exports to parties in Ukraine conflict

#RussianUkrainianWar #UkraineRussiaWar #VladimirPutin #PutinWarCrimes #VolodymyrZelensky #RussiaInvadedUkraine #UkraineInvasion #Russia #PutinWarCriminal #UkraineWar https://t.co/gr95rCzWr9"
2023-04-15 08:54:04+00:00,Espresotveng,"Russia loses 460 soldiers, 4 armored vehicles and 3 tanks in Ukraine over one day https://t.co/2TB4C0wA9M https://t.co/f0ZqlGR5cY"
2023-04-15 08:54:00+00:00,nieomylny,"@steveachiga @Spriter99880 We can discuss, but you have to learn history of Central Europe on basic level. And don’t spread lies about millions Russian victims in Ukraine. Russia attacked Ukraine in 2014 and is responsible for every single death."
2023-04-15 08:53:56+00:00,sharathchand417,"@Veshalwinner @BhavikaKapoor5 So, u believe that Modi mediated between Ukraine and Russia!!! Dude, what is wrong with u ppl.. 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️"
2023-04-15 08:53:36+00:00,EuromaidanPR,UA fire hit energy infrastructure object in Kursk region russia now
2023-04-15 08:53:24+00:00,Josean67595111,"@Tendar Really except in Baltmunt, Russia has entrenched and they are going to hold the ground leaving Ukraine to exhaust itself and its allies to tire"
2023-04-15 08:53:17+00:00,Ganbaa80101074,"In Mongolia, the country’s close proximity to Beijing and Moscow has created unease with the prolonged Russia-Ukraine war and the China-U.S. economic tensions. 
@Diplomat_APAC https://t.co/1KNfGwERd4"
2023-04-15 08:53:14+00:00,rvp,"#RaviVisvesvarayaSharadaPrasad  https://t.co/k0OLR7X1bx  Russia rains down S-300 missiles in Ukraine's East; 9 killed in Sloviansk, buildings on fire"
2023-04-15 08:53:11+00:00,yusr35144430,"Ukrainian Drone drops bombs destroy Russian Soldier while running away from Bakhmut
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/gnGhWucoUr"
